user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,activity_intensity,stress_sleep_ratio,health_score
8040,72.1,99.1,6534.6,5.2,Sedentary,6,471144.66,1.1538,0.711400
8041,0.0,97.5,13961.3,7.1,Active,7,0.00,0.9859,0.746250
8042,79.1,96.8,4395.7,8.5,Sedentary,9,347699.87,1.0588,0.735950
8043,65.9,98.6,62041.0,5.6,Active,8,4088501.90,1.4286,0.664400
8044,79.2,100.0,4714.0,7.3,Highly_Active,1,373348.80,0.1370,0.943750
8045,51.5,96.3,6236.5,3.5,Highly_Active,6,321179.75,1.7143,0.636450
8046,72.3,100.0,1950.6,7.8,Highly_Active,10,141028.38,1.2821,0.692500
8047,61.4,92.6,6512.1,5.9,Highly_Active,4,399842.94,0.6780,0.771650
8048,87.6,98.8,19204.9,8.5,Sedentary,1,1682349.24,0.1176,0.983950
8049,66.8,100.0,12066.2,9.3,Sedentary,7,806022.16,0.7527,0.838750
8050,50.9,99.4,995.5,7.5,Sedentary,6,50670.95,0.8000,0.798850
8051,68.4,93.7,5006.1,5.8,Highly_Active,1,342417.24,0.1724,0.862300
8052,67.0,100.0,3897.1,8.1,Sedentary,8,261105.70,0.9877,0.763750
8053,98.2,99.2,3684.0,4.5,Sedentary,5,361768.80,1.1111,0.715550
8054,95.3,98.7,16023.6,8.1,Active,5,1527049.08,0.6173,0.848550
8055,76.7,96.8,9811.7,7.6,Active,9,752557.39,1.1842,0.702200
8056,73.3,99.2,10538.3,6.4,Highly_Active,6,772457.39,0.9375,0.756800
8057,108.9,98.2,52359.7,8.3,Sedentary,10,5701971.33,1.2048,0.704050
8058,95.4,100.0,9864.3,9.6,Highly_Active,2,941054.22,0.2083,1.000000
8059,101.2,96.6,9970.8,4.1,Sedentary,8,1009044.96,1.9512,0.600150
8060,72.5,99.9,658.8,5.3,Sedentary,1,47763.00,0.1887,0.868350
8061,94.3,99.1,1240.7,8.9,Active,8,116998.01,0.8989,0.790150
8062,91.3,99.0,7535.2,7.0,Highly_Active,8,687963.76,1.1429,0.718500
8063,88.1,97.0,4201.0,5.1,Sedentary,10,370108.10,1.9608,0.579250
8064,74.8,99.9,3609.5,5.8,Active,7,269990.60,1.2069,0.707100
8065,66.4,98.0,1044.7,9.5,Active,1,69368.08,0.1053,1.018250
8066,47.3,95.4,3208.8,7.9,Sedentary,2,151776.24,0.2532,0.917850
8067,84.4,97.2,29284.5,6.3,Highly_Active,6,2471611.80,0.9524,0.745050
8068,70.6,100.0,2980.3,5.1,Sedentary,4,210409.18,0.7843,0.771250
8069,92.4,100.0,12318.8,7.7,Highly_Active,7,1138257.12,0.9091,0.778750
8070,89.1,98.6,8698.4,5.2,Active,2,775027.44,0.3846,0.829400
8071,92.3,100.0,6248.4,6.4,Sedentary,5,576727.32,0.7813,0.790000
8072,89.3,96.0,5720.7,6.9,Active,10,510858.51,1.4493,0.642750
8073,101.8,94.4,1393.6,8.9,Active,5,141868.48,0.5618,0.861350
8074,70.3,99.2,1283.6,4.9,Highly_Active,8,90237.08,1.6327,0.640550
8075,79.6,98.3,10684.0,4.7,Highly_Active,7,850446.40,1.4894,0.659450
8076,67.8,97.6,10947.0,7.2,Active,9,742206.60,1.2500,0.690400
8077,97.2,95.9,13695.5,3.6,Highly_Active,5,1331202.60,1.3889,0.668600
8078,0.0,97.4,516.9,6.8,Highly_Active,6,0.00,0.8824,0.764600
8079,57.2,94.1,1373.6,6.1,Active,2,78569.92,0.3279,0.845150
8080,79.7,100.0,969.0,7.1,Sedentary,5,77229.30,0.7042,0.816250
8081,55.2,99.8,7033.6,5.8,Highly_Active,4,388254.72,0.6897,0.796700
8082,80.3,98.2,19351.5,6.6,Active,4,1553925.45,0.6061,0.820300
8083,63.0,99.5,111.2,4.9,Sedentary,4,7005.60,0.8163,0.761750
8084,97.9,97.4,3702.0,7.0,Sedentary,3,362425.80,0.4286,0.862100
8085,0.0,100.0,3650.3,0.0,Sedentary,5,0.00,NULL,0.550000
8086,69.3,96.7,17250.8,5.5,Active,6,1195480.44,1.0909,0.713050
8087,105.4,97.4,12704.5,6.2,Active,6,1339054.30,0.9677,0.742100
8088,55.9,98.3,4091.8,7.5,Active,4,228731.62,0.5333,0.854450
8089,76.9,97.7,32445.4,7.3,Highly_Active,1,2495051.26,0.1370,0.934550
8090,94.5,97.4,11275.6,5.1,Highly_Active,2,1065544.20,0.3922,0.820850
8091,70.1,95.3,3474.4,5.1,Sedentary,8,243555.44,1.5686,0.632450
8092,63.2,100.0,30123.4,7.8,Active,4,1903798.88,0.5128,0.872500
8093,88.5,98.5,1680.3,6.3,Active,8,148706.55,1.2698,0.690250
8094,70.0,96.4,1341.3,5.3,Highly_Active,4,93891.00,0.7547,0.764350
8095,79.2,96.7,2431.6,7.4,Highly_Active,9,192582.72,1.2162,0.694300
8096,60.4,100.0,1155.2,6.4,Sedentary,4,69774.08,0.6250,0.820000
8097,61.5,99.9,9257.7,3.9,Active,8,569348.55,2.0513,0.605850
8098,84.6,96.1,16455.1,5.5,Sedentary,2,1392101.46,0.3636,0.830650
8099,98.3,100.0,2508.0,6.9,Active,10,246536.40,1.4493,0.658750
8100,76.6,97.0,2378.6,5.4,Sedentary,1,182200.76,0.1852,0.860500
8101,69.8,97.3,11549.0,5.7,Sedentary,7,806120.20,1.2281,0.692950
8102,82.9,98.0,2696.2,4.8,Sedentary,6,223514.98,1.2500,0.692000
8103,67.1,100.0,14027.6,8.8,Highly_Active,1,941251.96,0.1136,1.000000
8104,78.8,99.3,2544.9,0.0,Sedentary,9,200538.12,NULL,0.427200
8105,57.6,96.7,16603.3,7.7,Highly_Active,7,956350.08,0.9091,0.765550
8106,84.2,97.8,15708.2,8.0,Active,7,1322630.44,0.8750,0.781200
8107,68.6,100.0,5252.4,7.3,Highly_Active,3,360314.64,0.4110,0.883750
8108,96.4,95.3,2899.0,7.3,Highly_Active,10,279463.60,1.3699,0.654950
8109,70.4,97.4,6558.9,6.4,Sedentary,8,461746.56,1.2500,0.689600
8110,93.9,96.9,3637.9,4.7,Highly_Active,5,341598.81,1.0638,0.713850
8111,40.0,98.1,16307.1,5.6,Sedentary,2,652284.00,0.3571,0.842400
8112,86.1,93.6,1988.8,6.2,Highly_Active,10,171235.68,1.6129,0.606900
8113,66.6,100.0,20746.7,2.7,Sedentary,7,1381730.22,2.5926,0.591250
8114,69.0,98.0,5870.3,5.0,Active,10,405050.70,2.0000,0.579500
8115,0.0,97.1,51.4,0.0,Highly_Active,6,0.00,NULL,0.508400
8116,79.6,95.5,4382.2,4.7,Highly_Active,6,348823.12,1.2766,0.678250
8117,75.6,100.0,9090.9,6.4,Sedentary,10,687272.04,1.5625,0.640000
8118,57.5,96.7,2921.4,2.6,Highly_Active,5,167980.50,1.9231,0.634300
8119,67.8,99.5,4691.9,4.9,Active,8,318110.82,1.6327,0.641750
8120,73.7,97.0,2892.7,5.4,Active,7,213191.99,1.2963,0.680500
8121,74.8,97.8,9849.1,7.3,Active,5,736712.68,0.6849,0.814950
8122,85.1,96.7,11769.6,4.9,Sedentary,6,1001592.96,1.2245,0.690550
8123,71.7,97.0,10804.2,8.7,Highly_Active,10,774661.14,1.1494,0.714250
8124,48.1,97.5,4672.7,7.6,Active,1,224756.87,0.1316,0.945000
8125,63.4,98.3,3754.7,5.7,Highly_Active,5,238047.98,0.8772,0.756950
8126,79.0,99.3,8522.5,6.7,Highly_Active,4,673277.50,0.5970,0.828450
8127,87.3,95.4,7077.6,6.5,Highly_Active,10,617874.48,1.5385,0.625350
8128,94.4,95.5,2232.4,4.2,Highly_Active,4,210738.56,0.9524,0.719500
8129,77.1,100.0,5849.7,7.1,Sedentary,1,451011.87,0.1408,0.936250
8130,0.0,98.1,4779.4,5.2,Sedentary,4,0.00,0.7692,0.767400
8131,87.3,98.7,25615.2,6.1,Highly_Active,3,2236206.96,0.4918,0.833550
8132,63.1,99.3,1051.2,4.4,Active,10,66330.72,2.2727,0.562200
8133,82.2,97.7,2617.6,5.4,Highly_Active,5,215166.72,0.9259,0.743300
8134,74.6,98.6,26107.4,7.2,Highly_Active,3,1947612.04,0.4167,0.874400
8135,43.7,95.4,139.1,6.0,Sedentary,3,6078.67,0.5000,0.816600
8136,104.8,99.4,10066.1,7.6,Sedentary,3,1054927.28,0.3947,0.892600
8137,56.0,96.9,3665.5,5.2,Highly_Active,6,205268.00,1.1538,0.702600
8138,78.2,98.3,1439.1,5.7,Sedentary,9,112537.62,1.5789,0.636950
8139,64.0,98.2,726.2,5.6,Sedentary,10,46476.80,1.7857,0.602800
8140,59.8,94.0,2747.8,5.2,Active,9,164318.44,1.7308,0.601000
8141,66.8,99.0,1111.4,6.0,Active,8,74241.52,1.3333,0.681000
8142,94.6,98.6,9414.1,6.2,Highly_Active,1,890573.86,0.1613,0.896900
8143,59.7,99.7,13215.1,6.3,Active,5,788941.47,0.7937,0.785050
8144,0.0,97.7,5635.0,8.5,Sedentary,4,0.00,0.4706,0.889550
8145,71.4,99.3,3111.5,4.6,Sedentary,6,222161.10,1.3043,0.689700
8146,75.0,100.0,10183.5,6.7,Sedentary,6,763762.50,0.8955,0.771250
8147,64.1,95.8,357.4,7.6,Sedentary,5,22909.34,0.6579,0.818200
8148,82.9,99.6,4298.8,7.4,Sedentary,5,356370.52,0.6757,0.825900
8149,40.0,96.5,6333.3,6.3,Active,10,253332.00,1.5873,0.622250
8150,78.4,94.2,847.0,5.6,Active,7,66404.80,1.2500,0.676800
8151,70.2,95.2,15431.5,3.3,Highly_Active,7,1083291.30,2.1212,0.594550
8152,89.8,95.2,10454.1,7.1,Sedentary,9,938778.18,1.2676,0.677050
8153,98.2,100.0,4009.8,4.1,Sedentary,5,393762.36,1.2195,0.703750
8154,71.3,98.7,12836.1,6.6,Sedentary,1,915213.93,0.1515,0.912300
8155,86.1,100.0,3361.9,7.8,Sedentary,8,289459.59,1.0256,0.752500
8156,86.4,95.1,9.1,7.1,Sedentary,2,786.24,0.2817,0.886650
8157,59.0,100.0,18685.6,6.3,Active,5,1102450.40,0.7937,0.786250
8158,65.4,94.0,4600.0,4.8,Highly_Active,5,300840.00,1.0417,0.706000
8159,81.8,98.2,4395.9,6.6,Highly_Active,2,359584.62,0.3030,0.880300
8160,72.9,98.3,743.7,4.5,Sedentary,9,54215.73,2.0000,0.591950
8161,59.0,98.8,1776.5,6.6,Sedentary,2,104813.50,0.3030,0.882700
8162,60.8,99.4,762.1,8.3,Sedentary,7,46335.68,0.8434,0.798850
8163,89.9,100.0,4762.5,6.2,Sedentary,2,428148.75,0.3226,0.872500
8164,80.3,100.0,499.4,5.2,Sedentary,5,40101.82,0.9615,0.745000
8165,68.4,95.9,2082.0,7.7,Highly_Active,9,142408.80,1.1688,0.702350
8166,71.0,98.8,1105.7,3.8,Highly_Active,1,78504.70,0.2632,0.807700
8167,67.8,98.8,5005.1,8.0,Highly_Active,7,339345.78,0.8750,0.785200
8168,40.0,100.0,489.0,5.0,Active,3,19560.00,0.6000,0.797500
8169,98.4,98.4,6041.1,4.7,Active,6,594444.24,1.2766,0.689850
8170,65.7,100.0,18891.1,5.6,Active,7,1241145.27,1.2500,0.700000
8171,90.0,98.0,773.5,9.0,Active,7,69615.00,0.7778,0.819500
8172,91.4,95.6,1514.3,5.5,Highly_Active,1,138407.02,0.1818,0.858650
8173,91.5,97.4,28982.9,6.3,Sedentary,6,2651935.35,0.9524,0.745850
8174,82.8,100.0,2992.8,7.8,Active,7,247803.84,0.8974,0.782500
8175,77.1,98.2,14550.2,8.2,Active,3,1121820.42,0.3659,0.910300
8176,96.0,96.8,2307.7,5.1,Highly_Active,10,221539.20,1.9608,0.578450
8177,53.4,98.9,11373.6,6.9,Sedentary,8,607350.24,1.1594,0.714350
8178,76.0,96.1,20138.7,8.8,Active,3,1530541.20,0.3409,0.924400
8179,86.2,99.0,930.8,4.8,Sedentary,3,80234.96,0.6250,0.786000
8180,71.2,98.5,2609.0,6.5,Active,9,185760.80,1.3846,0.667750
8181,44.5,100.0,1000.9,7.1,Active,2,44540.05,0.2817,0.906250
8182,71.7,94.5,2730.5,5.8,Active,6,195776.85,1.0345,0.715500
8183,61.1,98.5,12116.9,6.3,Sedentary,1,740342.59,0.1587,0.900250
8184,65.2,98.6,6174.8,5.5,Sedentary,3,402596.96,0.5455,0.810650
8185,69.2,100.0,1511.5,6.6,Highly_Active,1,104595.80,0.1515,0.917500
8186,97.8,97.2,120.8,8.9,Active,3,11814.24,0.3371,0.932550
8187,82.8,99.6,6693.9,5.3,Sedentary,3,554254.92,0.5660,0.807150
8188,73.2,96.8,12463.6,7.2,Sedentary,5,912335.52,0.6944,0.807200
8189,84.4,100.0,338.3,5.5,Active,8,28552.52,1.4545,0.666250
8190,84.7,100.0,554.6,4.3,Active,3,46974.62,0.6977,0.771250
8191,69.0,95.3,5531.9,0.0,Highly_Active,4,381701.10,NULL,0.561200
8192,65.3,93.2,14084.3,6.8,Highly_Active,5,919704.79,0.7353,0.777800
8193,61.5,97.3,8456.7,8.2,Active,2,520087.05,0.2439,0.936700
8194,48.1,100.0,1062.0,6.5,Sedentary,9,51082.20,1.3846,0.673750
8195,83.0,100.0,5973.9,6.9,Active,2,495833.70,0.2899,0.898750
8196,60.9,95.9,2428.5,10.1,Sedentary,3,147895.65,0.2970,0.972350
8197,87.6,96.4,230.9,7.0,Highly_Active,2,20226.84,0.2857,0.888100
8198,64.2,97.0,648.9,5.7,Highly_Active,3,41659.38,0.5263,0.811750
8199,79.6,98.3,11073.8,6.3,Sedentary,5,881474.48,0.7937,0.779450
8200,77.7,96.3,7895.6,6.7,Sedentary,5,613488.12,0.7463,0.786450
8201,71.1,100.0,1826.9,8.6,Active,10,129892.59,1.1628,0.722500
8202,65.0,98.7,12323.0,6.9,Sedentary,5,800995.00,0.7246,0.803550
8203,91.9,95.6,11389.8,7.5,Sedentary,3,1046722.62,0.4000,0.873650
8204,58.7,100.0,2475.8,6.6,Active,6,145329.46,0.9091,0.767500
8205,102.0,98.0,8899.9,5.2,Sedentary,9,907789.80,1.7308,0.617000
8206,0.0,93.5,17475.5,0.0,Active,5,0.00,NULL,0.524000
8207,82.3,99.8,3762.3,6.9,Sedentary,7,309637.29,1.0145,0.747950
8208,45.7,97.2,12976.4,3.9,Active,1,593021.48,0.2564,0.805050
8209,71.8,95.6,12660.1,7.1,Active,1,908995.18,0.1408,0.918650
8210,93.9,98.0,9487.5,6.1,Sedentary,8,890876.25,1.3115,0.680750
8211,84.9,98.5,7912.3,7.4,Highly_Active,5,671754.27,0.6757,0.821500
8212,79.3,100.0,2149.2,4.2,Active,6,170431.56,1.4286,0.677500
8213,73.2,98.9,7126.8,7.1,Highly_Active,4,521681.76,0.5634,0.841850
8214,58.9,98.2,6377.6,8.1,Sedentary,6,375640.64,0.7407,0.816550
8215,87.8,94.6,7614.7,6.1,Active,10,668570.66,1.6393,0.607150
8216,66.0,97.3,5798.8,5.4,Active,7,382720.80,1.2963,0.681700
8217,70.9,97.9,2967.5,5.6,Active,8,210395.75,1.4286,0.661600
8218,74.8,95.5,1108.8,5.8,Active,4,82938.24,0.6897,0.779500
8219,62.8,98.7,3391.2,0.0,Sedentary,6,212967.36,NULL,0.514800
8220,86.5,99.5,2138.7,6.4,Active,7,184997.55,1.0938,0.728000
8221,93.2,98.7,6190.8,5.0,Highly_Active,10,576982.56,2.0000,0.582300
8222,55.7,100.0,16015.6,5.6,Active,2,892068.92,0.3571,0.850000
8223,79.1,99.2,10672.7,9.3,Active,3,844210.57,0.3226,0.955550
8224,68.9,99.4,10238.2,5.7,Highly_Active,9,705411.98,1.5789,0.641350
8225,40.0,97.1,1940.2,7.8,Highly_Active,9,77608.00,1.1538,0.710900
8226,56.4,98.4,2331.7,5.8,Highly_Active,6,131507.88,1.0345,0.731100
8227,70.7,96.2,168.6,6.1,Highly_Active,2,11920.02,0.3279,0.853550
8228,76.0,100.0,3185.5,6.9,Sedentary,4,242098.00,0.5797,0.838750
8229,80.0,100.0,23576.6,6.1,Sedentary,2,1886128.00,0.3279,0.868750
8230,112.8,99.0,662.6,7.9,Sedentary,5,74741.28,0.6329,0.842250
8231,65.6,97.7,3012.1,8.2,Sedentary,2,197593.76,0.2439,0.938300
8232,77.7,98.0,1855.9,9.0,Highly_Active,2,144203.43,0.2222,0.969500
8233,65.6,96.8,7698.3,4.1,Active,6,505008.48,1.4634,0.660950
8234,71.9,98.2,6214.1,6.9,Active,10,446793.79,1.4493,0.651550
8235,59.6,92.9,3772.5,3.9,Highly_Active,2,224841.00,0.5128,0.757850
8236,78.0,93.1,19066.5,5.9,Active,1,1487187.00,0.1695,0.863650
8237,104.9,97.8,1296.8,7.0,Highly_Active,2,136034.32,0.2857,0.893700
8238,77.0,92.7,681.1,4.7,Highly_Active,6,52444.70,1.2766,0.667050
8239,100.1,96.8,3329.5,5.0,Sedentary,2,333282.95,0.4000,0.814700
8240,86.0,99.0,501.7,6.3,Active,3,43146.20,0.4762,0.842250
8241,98.7,97.6,11710.1,7.7,Highly_Active,1,1155786.87,0.1299,0.949150
8242,94.3,100.0,1503.9,6.6,Active,2,141817.77,0.3030,0.887500
8243,75.2,97.6,8173.9,6.9,Highly_Active,2,614677.28,0.2899,0.889150
8244,62.9,94.8,5674.9,3.1,Active,7,356951.21,2.2581,0.585450
8245,90.2,98.7,5493.1,5.8,Sedentary,3,495477.62,0.5172,0.822300
8246,86.3,95.9,12438.8,6.1,Active,9,1073468.44,1.4754,0.642350
8247,75.7,96.5,5845.8,6.7,Sedentary,4,442527.06,0.5970,0.817250
8248,66.8,95.7,637.9,5.7,Sedentary,10,42611.72,1.7544,0.596550
8249,0.0,96.6,7352.8,8.1,Sedentary,10,0.00,1.2346,0.690150
8250,57.9,100.0,33262.5,8.7,Sedentary,10,1925898.75,1.1494,0.726250
8251,97.9,99.1,7251.6,7.5,Active,5,709931.64,0.6667,0.827650
8252,86.8,100.0,1413.3,5.2,Sedentary,9,122674.44,1.7308,0.625000
8253,91.5,100.0,12256.2,6.8,Sedentary,9,1121442.30,1.3235,0.685000
8254,75.8,100.0,2085.9,8.4,Sedentary,5,158111.22,0.5952,0.865000
8255,0.0,100.0,2590.3,6.9,Highly_Active,8,0.00,1.1594,0.718750
8256,51.7,97.2,890.0,3.8,Sedentary,7,46013.00,1.8421,0.621300
8257,59.0,97.9,11937.4,6.0,Sedentary,6,704306.60,1.0000,0.736600
8258,87.7,96.2,27697.3,9.8,Active,2,2429053.21,0.2041,0.992300
8259,84.2,96.5,25297.2,7.0,Active,4,2130024.24,0.5714,0.828500
8260,73.7,97.3,10601.2,7.7,Active,6,781308.44,0.7792,0.797950
8261,73.7,98.1,309.9,6.5,Highly_Active,7,22839.63,1.0769,0.726150
8262,98.2,99.0,34893.0,6.8,Active,4,3426492.60,0.5882,0.831000
8263,79.9,100.0,2275.6,7.2,Highly_Active,9,181820.44,1.2500,0.700000
8264,71.1,96.2,998.2,7.3,Sedentary,4,70972.02,0.5479,0.838550
8265,72.3,95.6,2183.0,7.5,Active,2,157830.90,0.2667,0.903650
8266,77.4,99.3,11674.1,7.3,Sedentary,1,903575.34,0.1370,0.940950
8267,89.0,97.8,14961.6,6.8,Sedentary,7,1331582.40,1.0294,0.736200
8268,66.4,98.0,23374.7,0.0,Highly_Active,10,1552080.08,NULL,0.392000
8269,65.9,99.3,5159.6,9.4,Sedentary,4,340017.64,0.4255,0.929700
8270,78.7,100.0,21038.0,5.5,Highly_Active,1,1655690.60,0.1818,0.876250
8271,79.5,96.0,32445.0,6.6,Highly_Active,2,2579377.50,0.3030,0.871500
8272,98.8,97.5,24344.9,7.3,Sedentary,6,2405276.12,0.8219,0.783750
8273,76.6,98.3,2220.1,5.8,Active,10,170059.66,1.7241,0.610700
8274,97.7,98.9,11377.9,7.1,Sedentary,8,1111620.83,1.1268,0.721850
8275,82.5,99.9,18760.3,7.1,Sedentary,2,1547724.75,0.2817,0.905850
8276,87.1,100.0,2955.0,4.0,Highly_Active,4,257380.50,1.0000,0.730000
8277,79.0,100.0,4919.7,7.4,Sedentary,1,388656.30,0.1351,0.947500
8278,92.9,96.9,6718.4,7.3,Active,5,624139.36,0.6849,0.811350
8279,81.0,96.1,3543.7,6.8,Highly_Active,6,287039.70,0.8824,0.759400
8280,42.0,94.9,1663.8,6.2,Highly_Active,3,69879.60,0.4839,0.822100
8281,84.2,98.3,1146.9,6.9,Sedentary,4,96568.98,0.5797,0.831950
8282,219.3,93.4,1167.1,6.4,Active,7,255945.03,1.0938,0.703600
8283,83.1,100.0,17740.2,6.9,Sedentary,1,1474210.62,0.1449,0.928750
8284,86.9,97.3,16709.7,5.2,Active,3,1452072.93,0.5769,0.794200
8285,73.7,100.0,7.9,7.7,Active,10,582.23,1.2987,0.688750
8286,76.3,100.0,245.3,8.5,Active,4,18716.39,0.4706,0.898750
8287,57.3,98.7,312.4,6.0,Highly_Active,3,17900.52,0.5000,0.829800
8288,68.4,97.7,5415.4,9.2,Active,1,370413.36,0.1087,1.005800
8289,71.2,97.6,3393.9,7.8,Sedentary,8,241645.68,1.0256,0.742900
8290,73.6,96.3,1816.3,5.5,Active,3,133679.68,0.5455,0.801450
8291,77.9,98.1,228.3,7.0,Highly_Active,7,17784.57,1.0000,0.744900
8292,84.3,97.9,8539.5,4.6,Highly_Active,10,719879.85,2.1739,0.564100
8293,45.7,97.8,615.3,5.3,Active,2,28119.21,0.3774,0.829950
8294,111.5,99.5,2590.1,5.8,Highly_Active,2,288796.15,0.3448,0.855500
8295,99.9,98.5,1056.4,8.7,Active,7,105534.36,0.8046,0.810250
8296,116.0,99.2,4234.9,6.2,Active,1,491248.40,0.1613,0.899300
8297,55.1,98.1,13917.5,5.4,Sedentary,4,766854.25,0.7407,0.774900
8298,62.4,100.0,9618.6,9.1,Highly_Active,8,600200.64,0.8791,0.801250
8299,73.1,97.3,1186.5,8.2,Highly_Active,6,86733.15,0.7317,0.816700
8300,93.5,97.7,6344.9,5.6,Active,7,593248.15,1.2500,0.690800
8301,108.4,99.4,300.6,7.4,Highly_Active,6,32585.04,0.8108,0.795100
8302,103.6,100.0,4440.6,3.0,Active,7,460046.16,2.3333,0.602500
8303,76.1,97.1,15372.2,6.9,Active,5,1169824.42,0.7246,0.797150
8304,80.0,98.4,6467.6,6.4,Sedentary,5,517408.00,0.7813,0.783600
8305,99.3,100.0,2887.4,6.7,Sedentary,3,286718.82,0.4478,0.861250
8306,67.6,98.1,9.7,6.7,Highly_Active,6,655.72,0.8955,0.763650
8307,92.3,100.0,4034.0,4.2,Sedentary,2,372338.20,0.4762,0.797500
8308,96.0,98.2,1186.1,6.5,Active,2,113865.60,0.3077,0.876550
8309,77.1,96.0,5298.0,6.4,Active,10,408475.80,1.5625,0.624000
8310,89.6,95.0,790.0,9.3,Highly_Active,4,70784.00,0.4301,0.908750
8311,100.0,99.0,2216.0,7.7,Sedentary,5,221600.00,0.6494,0.834750
8312,55.7,97.2,12500.2,5.3,Sedentary,7,696261.14,1.3208,0.677550
8313,79.4,100.0,5612.2,8.2,Sedentary,4,445608.68,0.4878,0.887500
8314,65.0,98.0,11242.7,8.2,Active,9,730775.50,1.0976,0.729500
8315,96.1,96.8,5380.4,7.7,Sedentary,8,517056.44,1.0390,0.735950
8316,0.0,99.1,1517.0,7.8,Active,6,0.00,0.7692,0.808900
8317,77.5,96.2,3700.7,6.0,Sedentary,10,286804.25,1.6667,0.609800
8318,82.9,96.1,5925.7,6.7,Active,10,491240.53,1.4925,0.635650
8319,68.3,96.1,2649.3,6.2,Active,4,180947.19,0.6452,0.796900
8320,88.8,100.0,3563.7,6.1,Highly_Active,2,316456.56,0.3279,0.868750
8321,85.4,100.0,1238.6,5.9,Sedentary,4,105776.44,0.6780,0.801250
8322,90.7,95.6,14575.7,0.0,Highly_Active,10,1322015.99,NULL,0.382400
8323,71.9,99.5,18215.2,7.5,Highly_Active,7,1309672.88,0.9333,0.769250
8324,78.6,96.3,5998.1,7.3,Highly_Active,6,471450.66,0.8219,0.778950
8325,69.1,100.0,5929.1,7.9,Active,5,409700.81,0.6329,0.846250
8326,81.5,95.9,5241.4,8.8,Active,8,427174.10,0.9091,0.773600
8327,45.7,97.8,7419.9,7.5,Active,1,339089.43,0.1333,0.942450
8328,77.8,100.0,6522.9,6.9,Active,1,507481.62,0.1449,0.928750
8329,65.0,99.6,13212.3,4.4,Sedentary,6,858799.50,1.3636,0.683400
8330,68.8,97.9,8873.0,6.9,Sedentary,9,610462.40,1.3043,0.680350
8331,48.4,96.3,5604.3,6.3,Active,10,271248.12,1.5873,0.621450
8332,61.2,97.7,728.0,8.7,Active,5,44553.60,0.5747,0.867050
8333,102.3,100.0,1015.5,9.2,Sedentary,5,103885.65,0.5435,0.895000
8334,76.6,98.9,10494.4,8.1,Active,7,803871.04,0.8642,0.789350
8335,108.1,97.6,478.2,7.6,Highly_Active,10,51693.42,1.3158,0.675400
8336,60.4,98.3,1660.8,9.2,Active,2,100312.32,0.2174,0.978200
8337,44.6,97.5,5709.8,9.2,Active,8,254657.08,0.8696,0.795000
8338,86.0,98.9,2544.3,7.1,Sedentary,2,218809.80,0.2817,0.901850
8339,70.9,100.0,24707.0,6.6,Highly_Active,1,1751726.30,0.1515,0.917500
8340,64.2,94.6,5585.4,6.1,Active,3,358582.68,0.4918,0.817150
8341,79.5,99.0,2101.7,7.9,Active,4,167085.15,0.5063,0.872250
8342,87.0,100.0,2667.4,4.4,Active,1,232063.80,0.2273,0.835000
8343,82.8,94.0,1989.1,7.4,Highly_Active,6,164697.48,0.8108,0.773500
8344,72.0,95.3,4113.2,7.9,Active,9,296150.40,1.1392,0.707450
8345,67.9,93.8,7426.5,6.9,Sedentary,1,504259.35,0.1449,0.903950
8346,64.4,96.6,26562.8,7.2,Active,3,1710644.32,0.4167,0.866400
8347,50.5,96.4,557.7,8.2,Highly_Active,7,28163.85,0.8537,0.783100
8348,91.4,99.2,95.2,0.0,Highly_Active,9,8701.28,NULL,0.426800
8349,53.6,96.2,16.7,9.6,Active,9,895.12,0.9375,0.774800
8350,0.0,97.8,6715.3,9.7,Sedentary,8,0.00,0.8247,0.814950
8351,89.9,100.0,19193.8,0.0,Active,1,1725522.62,NULL,0.670000
8352,68.9,100.0,2059.8,7.8,Sedentary,5,141920.22,0.6410,0.842500
8353,79.0,95.1,4417.6,8.4,Sedentary,10,348990.40,1.1905,0.695400
8354,87.2,99.1,3724.7,0.0,Highly_Active,9,324793.84,NULL,0.426400
8355,72.5,98.9,1718.9,6.8,Highly_Active,3,124620.25,0.4412,0.860600
8356,72.5,95.8,13205.6,6.6,Highly_Active,8,957406.00,1.2121,0.690700
8357,68.1,97.6,469.7,5.7,Active,2,31986.57,0.3509,0.844150
8358,87.6,98.3,13185.2,9.7,Active,6,1155023.52,0.6186,0.876950
8359,99.1,98.4,7525.6,5.1,Sedentary,5,745786.96,0.9804,0.734850
8360,0.0,98.2,32.6,4.1,Highly_Active,10,0.00,2.4390,0.546550
8361,90.9,100.0,4029.9,5.5,Highly_Active,4,366317.91,0.7273,0.786250
8362,99.5,100.0,9031.2,4.9,Highly_Active,10,898604.40,2.0408,0.583750
8363,86.9,97.2,25279.9,5.1,Sedentary,4,2196823.31,0.7843,0.760050
8364,64.1,98.8,20251.0,5.3,Active,6,1298089.10,1.1321,0.713950
8365,88.6,97.1,21417.8,9.2,Active,9,1897617.08,0.9783,0.763400
8366,73.5,98.7,3366.7,7.9,Active,5,247452.45,0.6329,0.841050
8367,82.8,94.0,304.0,4.3,Sedentary,2,25171.20,0.4651,0.777250
8368,41.7,96.9,1413.0,0.0,Highly_Active,4,58922.10,NULL,0.567600
8369,74.9,98.8,3232.2,5.9,Sedentary,5,242091.78,0.8475,0.766450
